rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,week
175,"spotify:track:7sO5G9EABYOXQKNPNiE9NR","Offset, Metro Boomin","Ric Flair Drip (with Metro Boomin)","Slaughter Gang, LLC/Epic/Quality Control Music/Motown/Capitol/Boominati Worldwide/Republic",4,-1,188,"2156296",2023-08-24
176,"spotify:track:5BbdKBZO0TH0GhfxUfyhL9","Lil Baby","Freestyle","Quality Control Music (Caroline)",46,180,61,"2152335",2023-08-24
177,"spotify:track:0dS2u2UFd88TIzDDaZDLvS","d4vd","Here With Me","Darkroom/Interscope Records",20,-1,43,"2148542",2023-08-24
178,"spotify:track:4ROknQyR1wOGPfmpTtB3z4","Jason Aldean","Try That In A Small Town","Broken Bow Records",14,191,5,"2137859",2023-08-24
179,"spotify:track:2rxQMGVafnNaRaXlRMWPde","Luke Combs","Beautiful Crazy","River House Artists/Columbia Nashville",61,192,182,"2131549",2023-08-24
180,"spotify:track:0cNSq9T5l8gZnpY14rsTR2","Peso Pluma, Natanael Cano","PRC","Double P Records",9,183,30,"2130415",2023-08-24
181,"spotify:track:3sNVsP50132BTNlImLx70i","Kanye West","Bound 2","Rock The World/IDJ/Kanye/LP6",20,-1,79,"2127936",2023-08-24
182,"spotify:track:5FkoSXiJPKTNyYgALRJFhD","Baby Keem","ORANGE SODA","Baby Keem LLC",54,-1,58,"2120150",2023-08-24
183,"spotify:track:21jGcNKet2qwijlDFuPiPb","Post Malone","Circles","Republic Records",1,196,185,"2111393",2023-08-24
184,"spotify:track:0hL9gOw6XBWsygEUcVjxEc","Travis Scott","HYAENA","Cactus Jack/Epic",4,70,4,"2110509",2023-08-24
185,"spotify:track:6PGoSes0D9eUDeeAafB2As","Kendrick Lamar, Zacari","LOVE. FEAT. ZACARI.","Aftermath",5,190,148,"2107776",2023-08-24
186,"spotify:track:1PH2MDbcBAU094DlgTIND1","Travis Scott","THANK GOD","Cactus Jack/Epic",9,64,4,"2104910",2023-08-24
187,"spotify:track:3xIMkM5LgbVDkpO74O3Np3","Troye Sivan","Rush","EMI Recorded Music Australia Pty Ltd",39,133,6,"2086694",2023-08-24
188,"spotify:track:1zi7xx7UVEFkmKfv06H8x0","Drake, Wizkid, Kyla","One Dance","Cash Money Records/Young Money Ent./Universal Rec.",13,-1,74,"2086640",2023-08-24
189,"spotify:track:6NFyWDv5CjfwuzoCkw47Xf","Taylor Swift","Delicate","Big Machine Records, LLC",23,169,34,"2083952",2023-08-24
190,"spotify:track:6YvqWjhGD8mB5QXcbcUKtx","Taylor Swift","Love Story (Taylor’s Version)","Taylor Swift",3,158,15,"2080343",2023-08-24
191,"spotify:track:0O6u0VJ46W86TxN9wgyqDj","Post Malone, Doja Cat","I Like You (A Happier Song) (with Doja Cat)","Mercury Records/Republic Records",3,-1,58,"2070213",2023-08-24
192,"spotify:track:70LcF31zb1H0PyJoS1Sx1r","Radiohead","Creep","XL Recordings",187,-1,3,"2069920",2023-08-24
193,"spotify:track:0cqRj7pUJDkTCEsJkx8snD","Taylor Swift","Shake It Off","Big Machine Records, LLC",127,138,4,"2066946",2023-08-24
194,"spotify:track:6XbtvPmIpyCbjuT0e8cQtp","Quevedo","Columbia","Quevedo",184,-1,3,"2063833",2023-08-24
195,"spotify:track:7Fa7EcDrcGw2SUh8WjX3zo","Lainey Wilson","Watermelon Moonshine","Broken Bow Records",195,-1,2,"2063168",2023-08-24
196,"spotify:track:2GAhgAjOhEmItWLfgisyOn","SZA","Low","Top Dawg Entertainment/RCA Records",4,-1,30,"2051452",2023-08-24
197,"spotify:track:2IHdMccpnU0PGHGltqM2Sq","Quavo, Future","Turn Yo Clic Up (feat. Future)","Quality Control Music/Motown Records",197,-1,1,"2048255",2023-08-24
198,"spotify:track:4BP3uh0hFLFRb5cjsgLqDh","Creedence Clearwater Revival","Fortunate Son","Craft Recordings",107,-1,9,"2047861",2023-08-24
199,"spotify:track:7tqhbajSfrz2F7E1Z75ASX","Marvin Gaye, Tammi Terrell","Ain't No Mountain High Enough","UNI/MOTOWN",167,-1,5,"2047539",2023-08-24
200,"spotify:track:73RbfOTJIjHzi2pcVHjeHM","Doechii","What It Is (Solo Version)","Top Dawg Entertainment/Capitol Records",168,-1,6,"2044775",2023-08-24
