rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,week
14,"spotify:track:1a73gcEg6h6Re6hHXoVltJ","Nicki Minaj","FTCU","Republic Records",7,8,6,"6120387",2024-01-18
15,"spotify:track:1udwFobQ1JoOdWPQrp2b6u","JID, 21 Savage, Baby Tate","Surround Sound (feat. 21 Savage & Baby Tate)","Dreamville/Interscope",11,11,15,"5744080",2024-01-18
16,"spotify:track:3WMj8moIAXJhHsyLaqIIHI","Zach Bryan","Something in the Orange","Warner Records",4,12,91,"5647516",2024-01-18
17,"spotify:track:1yeB8MUNeLo9Ek1UEpsyz6","Drake, Sexyy Red, SZA","Rich Baby Daddy (feat. Sexyy Red & SZA)","OVO/Republic",11,20,15,"5580716",2024-01-18
18,"spotify:track:5PyDJG7SQRgWXefgexqIge","Doja Cat","Agora Hills","Kemosabe Records/RCA Records",6,9,17,"5543110",2024-01-18
19,"spotify:track:47yD0e9MCRIB8dgUXPfyW3","21 Savage, Young Thug, Metro Boomin","pop ur shit","Slaughter Gang, LLC/Epic Records",19,-1,1,"5399068",2024-01-18
20,"spotify:track:6uTPdRrEDeH8Fyg5L5qmeU","Flo Milli","Never Lose Me","'94 Sounds/RCA Records",20,40,3,"5368428",2024-01-18
21,"spotify:track:5XVdHRf4CAJ2Jm0uMIy5qY","Xavi","La Víctima","Interscope Records",21,22,7,"5356575",2024-01-18
22,"spotify:track:6rjuKpPydT2SxN15TZpV7r","Lil Tecca","500lbs","Galactic Records/Lil Tecca",12,15,19,"5279509",2024-01-18
23,"spotify:track:2K7sv1mno9PvbXVBpqvSKn","21 Savage","sneaky","Slaughter Gang, LLC/Epic Records",23,-1,1,"5247708",2024-01-18
24,"spotify:track:0fyP96TikhD9sM4eKqw5Yp","21 Savage, Lil Durk, Metro Boomin","dangerous","Slaughter Gang, LLC/Epic Records",24,-1,1,"5241032",2024-01-18
25,"spotify:track:56y1jOTK0XSvJzVv9vHQBK","Doja Cat","Paint The Town Red","Kemosabe Records/RCA Records",1,13,24,"5100632",2024-01-18
26,"spotify:track:2YSzYUF3jWqb9YP9VXmpjE","Drake, Yeat","IDGAF (feat. Yeat)","OVO/Republic",1,14,15,"5052748",2024-01-18
27,"spotify:track:6WzRpISELf3YglGAh7TXcG","The Weeknd, Playboi Carti, Madonna","Popular (with Playboi Carti & Madonna) - From The Idol Vol. 1 (Music from the HBO Original Series)","XO / Republic Records",16,25,27,"5022867",2024-01-18
28,"spotify:track:4iZ4pt7kvcaH6Yo8UoZ4s2","SZA","Snooze","Top Dawg Entertainment/RCA Records",10,10,58,"4953964",2024-01-18
29,"spotify:track:4rXLjWdF2ZZpXCVTfWcshS","Gunna","fukumean","300 Entertainment",1,17,31,"4896385",2024-01-18
30,"spotify:track:7K3BhSpAxZBznislvUMVtn","Morgan Wallen","Last Night","Big Loud Records / Mercury Records / Republic Records",1,21,51,"4890966",2024-01-18
31,"spotify:track:6wsqVwoiVH2kde4k4KKAFU","Travis Scott","I KNOW ?","Cactus Jack/Epic",3,16,25,"4882619",2024-01-18
32,"spotify:track:17phhZDn6oGtzMe56NuWvj","Teddy Swims","Lose Control","Warner Records",28,28,10,"4858032",2024-01-18
33,"spotify:track:1kuGVB7EU95pJObxwvfwKS","Olivia Rodrigo","vampire","Olivia Rodrigo PS",1,18,29,"4813922",2024-01-18
34,"spotify:track:7CyPwkp0oE8Ro9Dd5CUDjW","The Weeknd, JENNIE, Lily-Rose Depp","One Of The Girls (with JENNIE, Lily Rose Depp)","XO / Republic Records",29,29,8,"4664237",2024-01-18
35,"spotify:track:4Xzq2WibDHR5Eufi21HlEZ","21 Savage, Brent Faiyaz","should've wore a bonnet","Slaughter Gang, LLC/Epic Records",35,-1,1,"4638749",2024-01-18
36,"spotify:track:7aqfrAY2p9BUSiupwk3svU","Drake, J. Cole","First Person Shooter (feat. J. Cole)","OVO/Republic",2,23,15,"4636814",2024-01-18
37,"spotify:track:2Zo1PcszsT9WQ0ANntJbID","Sabrina Carpenter","Feather","Island Records",31,31,8,"4626790",2024-01-18
38,"spotify:track:7KA4W4McWYRpgf0fWsJZWB","Tyler, The Creator, Kali Uchis","See You Again (feat. Kali Uchis)","Columbia",5,19,133,"4511273",2024-01-18
39,"spotify:track:5wttBUDyaHAR5q9fYnN3YF","21 Savage, Summer Walker","prove it","Slaughter Gang, LLC/Epic Records",39,-1,1,"4455552",2024-01-18
40,"spotify:track:68Dni7IE4VyPkTOH9mRWHr","J. Cole","No Role Modelz","Roc Nation Records LLC",10,27,310,"4416572",2024-01-18
41,"spotify:track:4tKGFmENO69tZR9ahgZu48","Sophie Ellis-Bextor","Murder On The Dancefloor","Polydor Records",41,43,3,"4402068",2024-01-18
42,"spotify:track:3xKsf9qdS1CyvXSMEid6g8","Frank Ocean","Pink + White","Boys Don't Cry",30,33,75,"4369516",2024-01-18
43,"spotify:track:6wf7Yu7cxBSPrRlWeSeK0Q","Billie Eilish","What Was I Made For? [From The Motion Picture ""Barbie""]","Darkroom/Interscope Records",6,30,27,"4211399",2024-01-18
44,"spotify:track:1Iq8oo9XkmmvCQiGOfORiz","Taylor Swift","Is It Over Now? (Taylor's Version) (From The Vault)","Taylor Swift",1,26,12,"4114486",2024-01-18
45,"spotify:track:1Qrg8KqiBpW07V7PNxwwwL","SZA","Kill Bill","Top Dawg Entertainment/RCA Records",1,24,58,"4076559",2024-01-18
46,"spotify:track:4E63weMCaNZuGPEFMnuEi8","Tate McRae","exes","RCA Records Label",16,34,9,"4024673",2024-01-18
47,"spotify:track:4yLyVdEqV790aIXyGif85v","21 Savage, Tommy Newport, Mikky Ekko","red sky","Slaughter Gang, LLC/Epic Records",47,-1,1,"4018187",2024-01-18
48,"spotify:track:6dBUzqjtbnIa1TwYbyw5CM","TV Girl","Lovers Rock","TV Girl",38,38,61,"4013829",2024-01-18
49,"spotify:track:0PAcdVzhPO4gq1Iym9ESnK","Morgan Wallen","Thinkin’ Bout Me","Big Loud Records / Mercury Records / Republic Records",9,42,46,"3923301",2024-01-18
50,"spotify:track:3IznIgmXtrUaoPWpQTy5jB","TV Girl","Not Allowed","TV Girl",39,39,36,"3826496",2024-01-18
51,"spotify:track:42VsgItocQwOQC3XWZ8JNA","Travis Scott, Playboi Carti","FE!N (feat. Playboi Carti)","Cactus Jack/Epic",2,45,25,"3795882",2024-01-18
52,"spotify:track:6CvTEtGagmzQvkUzzyKR9k","Fuerza Regida, Marshmello","HARLEY QUINN","Rancho Humilde/Street Mob Records",20,35,12,"3765192",2024-01-18
53,"spotify:track:05WVKTdZhlIMX4qqMLuo0f","Peso Pluma, Anitta","BELLAKEO","Double P Records",35,41,5,"3764905",2024-01-18
54,"spotify:track:4EWCNWgDS8707fNSZ1oaA5","Kanye West","Heartless","Roc-A-Fella",40,44,120,"3744081",2024-01-18
55,"spotify:track:6uIIdjYTxxpWOyWuVXrKQO","Calle 24, Chino Pacas, Fuerza Regida","Que Onda","Street Mob Records - Rancho Humilde",40,46,20,"3733001",2024-01-18
56,"spotify:track:2QjOHCTQ1Jl3zawyYOpxh6","The Neighbourhood","Sweater Weather","Columbia",13,37,178,"3729430",2024-01-18
57,"spotify:track:3V61OemfXgsHhb50Hrt1lT","4batz","act ii: date @ 8","4batz/gamma.",57,104,2,"3705915",2024-01-18
58,"spotify:track:5P1z8XwsCStb74emERTx9v","21 Savage","letter to my brudda","Slaughter Gang, LLC/Epic Records",58,-1,1,"3658465",2024-01-18
59,"spotify:track:5ZJGv7aGdIr9IGpxzSG18T","Nicki Minaj, Lil Uzi Vert","Everybody (feat. Lil Uzi Vert)","Republic Records",27,36,6,"3631279",2024-01-18
60,"spotify:track:4KW1lqgSr8TKrvBII0Brf8","Kanye West","Father Stretch My Hands Pt. 1","Rock The World/IDJ/Kanye LP7",52,54,99,"3627664",2024-01-18
61,"spotify:track:3hxIUxnT27p5WcmjGUXNwx","Hotel Ugly","Shut up My Moms Calling","Hotel Ugly, under exclusive license to Amuseio AB",29,47,72,"3608709",2024-01-18
62,"spotify:track:3cBsEDNhFI9E82vPj3kvi3","Morgan Wallen","Wasted On You","Big Loud / Republic",3,53,156,"3584288",2024-01-18
63,"spotify:track:5aIVCx5tnk0ntmdiinnYvw","Tyla","Water","FAX Records/Epic",23,32,16,"3582345",2024-01-18
64,"spotify:track:4E64eAph6AYI98ucunrGH8","21 Savage","see the real","Slaughter Gang, LLC/Epic Records",64,-1,1,"3544953",2024-01-18
65,"spotify:track:5mjYQaktjmjcMKcUIcqz4s","Kenya Grace","Strangers","Warner Records/Major Recordings",17,49,19,"3470410",2024-01-18
66,"spotify:track:5W4kiM2cUYBJXKRudNyxjW","Morgan Wallen","You Proof","Big Loud Records / Mercury Records / Republic Records",8,50,88,"3433828",2024-01-18
67,"spotify:track:2Dct3GykKZ58hpWRFfe2Qd","Zach Bryan","Heading South","Warner Records",36,56,62,"3413248",2024-01-18
68,"spotify:track:1xK59OXxi2TAAAbmZK0kBL","d4vd","Romantic Homicide","Darkroom/Interscope Records",3,61,76,"3363083",2024-01-18
69,"spotify:track:17cia5k4BpGVlyEfqrFH50","Olivia Rodrigo","Can’t Catch Me Now - from The Hunger Games: The Ballad of Songbirds & Snakes","Lions Gate Entertainment Inc. under exclusive license to Geffen Records",21,48,11,"3350222",2024-01-18
70,"spotify:track:7yq4Qj7cqayVTp3FF9CWbm","Vance Joy","Riptide","Atlantic Records",68,68,43,"3283238",2024-01-18
71,"spotify:track:5KI7I4mEtulXcv5VQJaV35","21 Savage, Burna Boy, Metro Boomin","just like me","Slaughter Gang, LLC/Epic Records",71,-1,1,"3229145",2024-01-18
72,"spotify:track:3EaJDYHA0KnX88JvDhL9oa","Steve Lacy","Dark Red","Three Quarter",16,51,128,"3221936",2024-01-18
73,"spotify:track:2LBqCSwhJGcFQeTHMVGwy3","The Weeknd","Die For You","Universal Republic Records",8,59,149,"3196301",2024-01-18
74,"spotify:track:5XeFesFbtLpXzIVDNQP22n","Arctic Monkeys","I Wanna Be Yours","Domino Recording Co",62,62,71,"3188101",2024-01-18
75,"spotify:track:5fEB6ZmVkg63GZg9qO86jh","PARTYNEXTDOOR","Break from Toronto","OVO Sound",67,67,46,"3183539",2024-01-18
76,"spotify:track:3F5CgOj3wFlRv51JsHbxhe","Drake, 21 Savage","Jimmy Cooks (feat. 21 Savage)","OVO",2,72,83,"3181903",2024-01-18
77,"spotify:track:4yreExU3eRNTe2iJz6X6k3","21 Savage","american dream","Slaughter Gang, LLC/Epic Records",77,-1,1,"3172312",2024-01-18
78,"spotify:track:3azJifCSqg9fRij2yKIbWz","Tory Lanez","The Color Violet","One Umbrella Records",26,55,72,"3166655",2024-01-18
79,"spotify:track:4QTlxavdQGUVitxAvQqqkU","BigXthaPlug","Mmhmm","BigXthaPlug under exclusive license to UnitedMasters LLC",78,78,5,"3155232",2024-01-18
80,"spotify:track:1odExI7RdWc4BT515LTAwj","David Kushner","Daylight","Miserable Music Group, LLC",11,66,40,"3140439",2024-01-18
81,"spotify:track:1vYXt7VSjH9JIM5oRRo7vA","Dua Lipa","Dance The Night - From Barbie The Album","Atlantic Records",9,65,34,"3138390",2024-01-18
82,"spotify:track:7iQXYTyuG13aoeHxGG28Nh","Bad Bunny, Feid","PERRO NEGRO","Rimas Entertainment LLC",10,75,14,"3126042",2024-01-18
83,"spotify:track:5TRPicyLGbAF2LGBFbHGvO","Kanye West, Dwele","Flashing Lights","Roc-A-Fella",53,60,105,"3096212",2024-01-18
84,"spotify:track:1OG7o5af3ILKrFkp7pvvb0","The Red Clay Strays","Wondering Why","Red Clay Strays",83,88,7,"3086774",2024-01-18
85,"spotify:track:4MjDJD8cW7iVeWInc2Bdyj","Bad Bunny","MONACO","Rimas Entertainment LLC",2,57,14,"3072219",2024-01-18
86,"spotify:track:02Cp3VTUWNed8hr69BhKz6","21 Savage, Mariah the Scientist","dark days","Slaughter Gang, LLC/Epic Records",86,-1,1,"3068146",2024-01-18
87,"spotify:track:4pCbJC43j3gSqG6Fen6upD","Zach Bryan, The War And Treaty","Hey Driver (feat. The War and Treaty)","Warner Records",3,64,21,"3053113",2024-01-18
88,"spotify:track:0OWhKvvsHptt6vnnNUSM9a","Zach Bryan","Oklahoma Smokeshow","Warner Records",73,73,27,"3035181",2024-01-18
89,"spotify:track:5RqSsdzTNPX1uzkmlHCFvK","KAROL G, Peso Pluma","QLONA","Bichota/Interscope Records",16,77,23,"3014190",2024-01-18
90,"spotify:track:003vvx7Niy0yvhvHt4a68B","The Killers","Mr. Brightside","Island Records",50,71,177,"3009745",2024-01-18
91,"spotify:track:5gDWsRxpJ2lZAffh5p7K0w","The Weeknd, Lana Del Rey","Stargirl Interlude","Universal Republic Records",56,83,81,"3007990",2024-01-18
92,"spotify:track:1Lo0QY9cvc8sUB2vnIOxDT","Luke Combs","Fast Car","River House Artists/Columbia Nashville",4,58,43,"3006136",2024-01-18
93,"spotify:track:2kE2HFBFkJ0VMw3igxYohz","Jessie Murph, Jelly Roll","Wild Ones (feat. Jelly Roll)","Columbia",86,93,15,"2987248",2024-01-18
94,"spotify:track:6me7F0aaZjwDo6RJ5MrfBD","Richy Mitch & The Coal Miners","Evergreen","Richy Mitch & The Coal Miners",94,101,17,"2982972",2024-01-18
95,"spotify:track:3DK6m7It6Pw857FcQftMds","Kanye West, Pusha T","Runaway","Roc-A-Fella",63,63,10,"2966168",2024-01-18
96,"spotify:track:3Ua0m0YmEjrMi9XErKcNiR","Jimin","Like Crazy","BIGHIT MUSIC",70,188,18,"2960772",2024-01-18
97,"spotify:track:0JXXNGljqupsJaZsgSbMZV","Miguel","Sure Thing","Jive",10,52,67,"2953793",2024-01-18
98,"spotify:track:0yc6Gst2xkRu0eMLeRMGCX","Cigarettes After Sex","Apocalypse","Partisan Records",49,89,76,"2903479",2024-01-18
99,"spotify:track:0JmnkIqdlnUzPaf8sqBRs3","Kali Uchis","Moonlight","Geffen Records",27,85,47,"2902527",2024-01-18
100,"spotify:track:4kjI1gwQZRKNDkw1nI475M","Travis Scott","MY EYES","Cactus Jack/Epic",8,84,12,"2901915",2024-01-18
101,"spotify:track:2XHzzp1j4IfTNp1FTn7YFg","Lil Wayne, Drake, Future","Love Me","CM/Republic",86,86,33,"2867139",2024-01-18
102,"spotify:track:7mXuWTczZNxG5EDcjFEuJR","Peso Pluma, Gabito Ballesteros, Junior H","LADY GAGA","Double P Records",7,74,30,"2856643",2024-01-18
103,"spotify:track:22VHOlVYBqytsrAqV8yXBK","Noah Kahan, Post Malone","Dial Drunk (with Post Malone)","Mercury Records/Republic Records",13,80,27,"2854968",2024-01-18
104,"spotify:track:3qQbCzHBycnDpGskqOWY0E","Eslabon Armado, Peso Pluma","Ella Baila Sola","DEL Records",1,81,44,"2848372",2024-01-18
105,"spotify:track:2HbKqm4o0w5wEeEFXm2sD4","Kendrick Lamar, Jay Rock","Money Trees","Aftermath",41,70,161,"2847012",2024-01-18
106,"spotify:track:3hRV0jL3vUpRrcy398teAU","Lord Huron","The Night We Met","IAMSOUND",48,87,91,"2842558",2024-01-18
107,"spotify:track:6QeYSvYqYUsfBzsApbjDHO","TV Girl","Cigarettes out the Window","TV Girl",94,94,13,"2831968",2024-01-18
108,"spotify:track:0vjeOZ3Ft5jvAi9SBFJm1j","Metro Boomin, Future, Chris Brown","Superhero (Heroes & Villains) [with Future & Chris Brown]","Republic Records",2,92,59,"2808014",2024-01-18
109,"spotify:track:17CWWoszMuoGecCJzmOubE","Lil Nas X","J CHRIST","Columbia",109,-1,1,"2804026",2024-01-18
110,"spotify:track:2J6OF7CkpdQGSfm1wdclqn","Brent Faiyaz","Clouded","Lost Kids",39,90,66,"2788418",2024-01-18
111,"spotify:track:0V3wPSX9ygBnCm8psDIegu","Taylor Swift","Anti-Hero","Taylor Swift",1,79,65,"2767621",2024-01-18
112,"spotify:track:0RiRZpuVRbi7oqRdSMwhQY","Post Malone, Swae Lee","Sunflower - Spider-Man: Into the Spider-Verse","Republic Records",1,97,270,"2726971",2024-01-18
113,"spotify:track:0ofHAoxe9vBkTCp2UQIavz","Fleetwood Mac","Dreams - 2004 Remaster","Rhino/Warner Records",6,82,157,"2686415",2024-01-18
114,"spotify:track:1R0a2iXumgCiFb7HEZ7gUE","Taylor Swift","Don’t Blame Me","Big Machine Records, LLC",49,96,76,"2677678",2024-01-18
115,"spotify:track:2UikqkwBv7aIvlixeVXHWt","Chris Stapleton","You Should Probably Leave","Mercury Nashville",105,125,30,"2667318",2024-01-18
116,"spotify:track:5Se32hEA9raeboZerywxka","Drake","You Broke My Heart","OVO/Republic",12,69,9,"2662303",2024-01-18
117,"spotify:track:4S4QJfBGGrC8jRIjJHf1Ka","PinkPantheress","Pain","Parlophone UK",48,103,34,"2656465",2024-01-18
118,"spotify:track:1dGr1c8CrMLDpV6mPbImSI","Taylor Swift","Lover","Taylor Swift",1,100,60,"2651828",2024-01-18
119,"spotify:track:6RcAHyC5sAUIbPTkhOQwd8","Junior H","Y LLORO","WEA Latina",101,128,10,"2648915",2024-01-18
120,"spotify:track:7MXVkk9YMctZqd1Srtv4MB","The Weeknd, Daft Punk","Starboy","Universal Republic Records",3,118,143,"2645664",2024-01-18
121,"spotify:track:5KD6AEm19QnMbfWpfoOHMl","Taylor Swift","Now That We Don't Talk (Taylor's Version) (From The Vault)","Taylor Swift",2,91,12,"2640239",2024-01-18
122,"spotify:track:6pcywuOeGGWeOQzdUyti6k","21 Savage, Metro Boomin","Glock In My Lap","Slaughter Gang, LLC/Epic/Boominati Worldwide/Republic",8,124,66,"2620494",2024-01-18
123,"spotify:track:1zi7xx7UVEFkmKfv06H8x0","Drake, Wizkid, Kyla","One Dance","Cash Money Records/Young Money Ent./Universal Rec.",13,134,84,"2615951",2024-01-18
124,"spotify:track:58ge6dfP91o9oXMzq3XkIS","Arctic Monkeys","505","Domino/Warner Records",18,98,157,"2613598",2024-01-18
125,"spotify:track:42TtHTxWk782ZBiqyOi2d1","Zach Bryan, Maggie Rogers","Dawns (feat. Maggie Rogers)","Warner Records",17,114,32,"2594083",2024-01-18
126,"spotify:track:0cVyQfDyRnMJ0V3rjjdlU3","Paul Russell","Lil Boo Thang","Arista Records",80,95,3,"2577760",2024-01-18
127,"spotify:track:6iiCzEd1ULpq7nXbZVQ4pi","310babii","soak city (do it)","HIGH IQ / EMPIRE",127,-1,2,"2576747",2024-01-18
128,"spotify:track:6dgUya35uo964z7GZXM07g","Sabrina Carpenter","Nonsense","Island Records",15,107,53,"2562285",2024-01-18
129,"spotify:track:5wG3HvLhF6Y5KTGlK0IW3J","Metro Boomin, Travis Scott, Young Thug","Trance (with Travis Scott & Young Thug)","Republic Records",20,113,51,"2539279",2024-01-18
130,"spotify:track:6PGoSes0D9eUDeeAafB2As","Kendrick Lamar, Zacari","LOVE. FEAT. ZACARI.","Aftermath",5,119,165,"2528463",2024-01-18
131,"spotify:track:4Dvkj6JhhA12EX05fT7y2e","Harry Styles","As It Was","Columbia",1,112,91,"2517813",2024-01-18
132,"spotify:track:43iIQbw5hx986dUEZbr3eN","Laufey","From The Start","Laufey",45,105,26,"2510783",2024-01-18
133,"spotify:track:3fqwjXwUGN6vbzIwvyFMhx","Chris Stapleton","Tennessee Whiskey","Mercury Nashville",92,141,137,"2508880",2024-01-18
134,"spotify:track:4tqcoej1zPvwePZCzuAjJd","J. Cole","Wet Dreamz","Roc Nation Records LLC",69,131,117,"2504760",2024-01-18
135,"spotify:track:4R2kfaDFhslZEMJqAFNpdd","Taylor Swift","cardigan","Taylor Swift",1,106,68,"2503916",2024-01-18
136,"spotify:track:7DfFc7a6Rwfi3YQMRbDMau","Frank Ocean","Thinkin Bout You","Red Zone Entertainment / IDJ",132,132,3,"2496635",2024-01-18
137,"spotify:track:4SqWKzw0CbA05TGszDgMlc","The Walters","I Love You So","Warner Records",9,136,72,"2492043",2024-01-18
138,"spotify:track:7fBv7CLKzipRk6EC6TWHOB","The Weeknd","The Hills","Universal Republic Records",27,123,120,"2482589",2024-01-18
139,"spotify:track:2Hh3ETdQKrmSI3QS0hme7g","Metro Boomin, Future, Don Toliver","Too Many Nights (feat. Don Toliver & with Future)","Republic Records",10,111,58,"2479293",2024-01-18
140,"spotify:track:7rbECVPkY5UODxoOUVKZnA","Kanye West","I Wonder","Roc-A-Fella",57,122,43,"2477139",2024-01-18
141,"spotify:track:4loIMejzvt11s97SGVEat8","Xavi, Los Dareyes De La Sierra","Poco A Poco","Interscope Records",141,-1,2,"2475228",2024-01-18
142,"spotify:track:5UWwZ5lm5PKu6eKsHAGxOk","Foo Fighters","Everlong","RCA Records Label",60,110,75,"2474791",2024-01-18
143,"spotify:track:2dHHgzDwk4BJdRwy9uXhTO","Metro Boomin, The Weeknd, 21 Savage","Creepin' (with The Weeknd & 21 Savage)","Republic Records",1,142,59,"2473663",2024-01-18
144,"spotify:track:5jfhLCSIFUO4ndzNRh4w4G","Zach Bryan","Burn, Burn, Burn","Warner Records",68,133,23,"2467387",2024-01-18
145,"spotify:track:3CWq0pAKKTWb0K4yiglDc4","Taylor Swift","You’re Losing Me (From The Vault)","Taylor Swift",7,99,8,"2466081",2024-01-18
146,"spotify:track:3U5JVgI2x4rDyHGObzJfNf","Natasha Bedingfield","Unwritten","Sony Music CG",146,173,2,"2462945",2024-01-18
147,"spotify:track:7KokYm8cMIXCsGVmUvKtqf","Taylor Swift","Karma","Taylor Swift",5,108,59,"2450356",2024-01-18
148,"spotify:track:4osgfFTICMkcGbbigdsa53","Frank Ocean","Novacane","Red Zone Entertainment / IDJ",90,130,30,"2438229",2024-01-18
149,"spotify:track:3pXF1nA74528Edde4of9CC","Bryson Tiller","Don't","TrapSoul/RCA Records",82,102,117,"2433060",2024-01-18
150,"spotify:track:1aXV8GrmQLvgoFtBPERP7E","Eyedress","Jealous","Lex Records",150,174,22,"2425106",2024-01-18
151,"spotify:track:1DgtQlVNotingln271ZKCx","Chris Stapleton","White Horse","Mercury Nashville",45,76,11,"2411405",2024-01-18
152,"spotify:track:0W4NhJhcqKCqEP2GIpDCDq","Keyshia Cole","Love","A&M (UC)",150,153,5,"2407611",2024-01-18
153,"spotify:track:4OMJGnvZfDvsePyCwRGO7X","Dua Lipa","Houdini","Warner Records",18,152,7,"2405153",2024-01-18
154,"spotify:track:39sDitIeCMrVX2QyXHY46t","TV Girl","Blue Hair","TV Girl",94,146,21,"2402791",2024-01-18
155,"spotify:track:6gBFPUFcJLzWGx4lenP6h2","Travis Scott","goosebumps","Cactus Jack / Epic",8,129,277,"2390532",2024-01-18
156,"spotify:track:1RzjXhgnzqb3dMa5852itx","Peso Pluma, Tito Double P","LA PEOPLE","Double P Records",115,127,10,"2388678",2024-01-18
157,"spotify:track:1TE8AAk9koG0UJco6ZAUfx","Bailey Zimmerman","Rock and A Hard Place","Warner Music Nashville/Elektra",26,149,81,"2386061",2024-01-18
158,"spotify:track:69phA1R4gmQsBFRQ3INW8C","Rich Amiri","ONE CALL","Internet Money Records / 10K Projects",158,-1,1,"2380685",2024-01-18
159,"spotify:track:5BbdKBZO0TH0GhfxUfyhL9","Lil Baby","Freestyle","Quality Control Music (Caroline)",46,147,80,"2379607",2024-01-18
160,"spotify:track:5mCPDVBb16L4XQwDdbRUpz","Drake","Passionfruit","Cash Money Records/Young Money Ent./Universal Rec.",1,143,125,"2376570",2024-01-18
161,"spotify:track:3IX0yuEVvDbnqUwMBB3ouC","Olivia Rodrigo","bad idea right?","Olivia Rodrigo PS",1,109,23,"2372277",2024-01-18
162,"spotify:track:4PMqSO5qyjpvzhlLI5GnID","SZA","Good Days","Top Dawg Entertainment/RCA Records",1,115,128,"2362810",2024-01-18
163,"spotify:track:7H0ya83CMmgFcOhw0UB6ow","Beach House","Space Song","Sub Pop Records",47,139,120,"2354427",2024-01-18
164,"spotify:track:3QFInJAm9eyaho5vBzxInN","Baby Keem, Kendrick Lamar","family ties (with Kendrick Lamar)","Columbia",8,121,124,"2353921",2024-01-18
165,"spotify:track:7sO5G9EABYOXQKNPNiE9NR","Offset, Metro Boomin","Ric Flair Drip (with Metro Boomin)","Slaughter Gang, LLC/Epic/Quality Control Music/Motown/Capitol/Boominati Worldwide/Republic",4,117,207,"2347907",2024-01-18
166,"spotify:track:4VXIryQMWpIdGgYR4TrjT1","Juice WRLD","All Girls Are The Same","Juice WRLD Mixtape / ISR P&D",13,170,268,"2343881",2024-01-18
167,"spotify:track:0bILU0UiNDmA5Ff6whhb2R","Bailey Zimmerman","Religiously","Warner Music Nashville/Elektra",23,140,29,"2334104",2024-01-18
168,"spotify:track:7tqhbajSfrz2F7E1Z75ASX","Marvin Gaye, Tammi Terrell","Ain't No Mountain High Enough","UNI/MOTOWN",160,-1,10,"2332333",2024-01-18
169,"spotify:track:2yzshFeBIwH8tWIqHEFLeD","Grupo Frontera, Bad Bunny","un x100to","Grupo Frontera",2,120,39,"2330338",2024-01-18
170,"spotify:track:3GCdLUSnKSMJhs4Tj6CV3s","Kendrick Lamar, SZA","All The Stars (with SZA)","Black Panther (TDE/DMG) PS",2,138,71,"2327220",2024-01-18
171,"spotify:track:4Ls53fBNVfaXTROBi6X8Hw","Lil Uzi Vert","Just Wanna Rock","Generation Now/Atlantic",5,177,57,"2315948",2024-01-18
172,"spotify:track:7FIWs0pqAYbP91WWM0vlTQ","Eminem, Juice WRLD","Godzilla (feat. Juice WRLD)","Shady/Aftermath/Interscope Records",2,169,104,"2312153",2024-01-18
173,"spotify:track:1bDbXMyjaUIooNwFE9wn0N","Drake, 21 Savage","Rich Flex","OVO / Republic Records",1,168,61,"2302669",2024-01-18
