rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,week
31,"spotify:track:1yeB8MUNeLo9Ek1UEpsyz6","Drake, Sexyy Red, SZA","Rich Baby Daddy (feat. Sexyy Red & SZA)","OVO/Republic",11,43,5,"4199224",2023-11-09
32,"spotify:track:4so0Wek9Ig1p6CRCHuINwW","Bing Crosby","White Christmas","Geffen",1,-1,43,"4175609",2023-11-09
33,"spotify:track:68Dni7IE4VyPkTOH9mRWHr","J. Cole","No Role Modelz","Roc Nation Records LLC",10,49,300,"4169943",2023-11-09
34,"spotify:track:2HRgqmZQC0MC7GeNuDIXHN","Jung Kook, Latto","Seven (feat. Latto) (Explicit Ver.)","BIGHIT MUSIC",3,88,17,"4160282",2023-11-09
35,"spotify:track:0PAcdVzhPO4gq1Iym9ESnK","Morgan Wallen","Thinkin’ Bout Me","Big Loud Records / Mercury Records / Republic Records",9,50,36,"4132542",2023-11-09
36,"spotify:track:1K39ty6o1sHwwlZwO6a7wK","Taylor Swift","Wildest Dreams (Taylor's Version)","Taylor Swift",10,10,13,"4072043",2023-11-09
37,"spotify:track:7mXuWTczZNxG5EDcjFEuJR","Peso Pluma, Gabito Ballesteros, Junior H","LADY GAGA","Double P Records",7,48,20,"4043952",2023-11-09
38,"spotify:track:7KA4W4McWYRpgf0fWsJZWB","Tyler, The Creator, Kali Uchis","See You Again (feat. Kali Uchis)","Columbia",5,52,123,"3985112",2023-11-09
39,"spotify:track:3xKsf9qdS1CyvXSMEid6g8","Frank Ocean","Pink + White","Boys Don't Cry",30,53,65,"3961404",2023-11-09
40,"spotify:track:0bYg9bo50gSsH3LtXe2SQn","Mariah Carey","All I Want for Christmas Is You","Columbia",1,182,53,"3876756",2023-11-09
41,"spotify:track:45wMBGri1PORPjM9PwFfrS","Taylor Swift","Blank Space (Taylor's Version)","Taylor Swift",7,7,2,"3861775",2023-11-09
42,"spotify:track:045ZeOHPIzhxxsm8bq5kyE","Taylor Swift","Out Of The Woods (Taylor's Version)","Taylor Swift",8,8,2,"3821035",2023-11-09
43,"spotify:track:2QjOHCTQ1Jl3zawyYOpxh6","The Neighbourhood","Sweater Weather","Columbia",13,54,168,"3739554",2023-11-09
44,"spotify:track:6uIIdjYTxxpWOyWuVXrKQO","Calle 24, Chino Pacas, Fuerza Regida","Que Onda","Street Mob Records - Rancho Humilde",44,57,10,"3648353",2023-11-09
45,"spotify:track:3IX0yuEVvDbnqUwMBB3ouC","Olivia Rodrigo","bad idea right?","Olivia Rodrigo PS",1,56,13,"3577245",2023-11-09
46,"spotify:track:3qQbCzHBycnDpGskqOWY0E","Eslabon Armado, Peso Pluma","Ella Baila Sola","DEL Records",1,59,34,"3569438",2023-11-09
47,"spotify:track:5W4kiM2cUYBJXKRudNyxjW","Morgan Wallen","You Proof","Big Loud Records / Mercury Records / Republic Records",8,58,78,"3565517",2023-11-09
48,"spotify:track:1hR8BSuEqPCCZfv93zzzz9","Taylor Swift","Welcome To New York (Taylor's Version)","Taylor Swift",9,9,2,"3565230",2023-11-09
49,"spotify:track:5RqSsdzTNPX1uzkmlHCFvK","KAROL G, Peso Pluma","QLONA","Bichota/Interscope Records",16,51,13,"3558577",2023-11-09
50,"spotify:track:3cBsEDNhFI9E82vPj3kvi3","Morgan Wallen","Wasted On You","Big Loud / Republic",3,61,146,"3506092",2023-11-09
51,"spotify:track:1Lo0QY9cvc8sUB2vnIOxDT","Luke Combs","Fast Car","River House Artists/Columbia Nashville",4,67,33,"3454385",2023-11-09
52,"spotify:track:3Kh8X9lHztqVBTgw30HbXn","Megan Thee Stallion","Cobra","Hot Girl Productions",52,-1,1,"3441701",2023-11-09
53,"spotify:track:4vziJcnB2Qyi9o4nIRUeN7","The Beatles","Now And Then","UMC (Universal Music Catalogue)",53,-1,1,"3405873",2023-11-09
54,"spotify:track:6dBUzqjtbnIa1TwYbyw5CM","TV Girl","Lovers Rock","TV Girl",54,73,51,"3403640",2023-11-09
55,"spotify:track:1xK59OXxi2TAAAbmZK0kBL","d4vd","Romantic Homicide","Darkroom/Interscope Records",3,68,66,"3391017",2023-11-09
56,"spotify:track:3EaJDYHA0KnX88JvDhL9oa","Steve Lacy","Dark Red","Three Quarter",16,65,118,"3379741",2023-11-09
57,"spotify:track:3hxIUxnT27p5WcmjGUXNwx","Hotel Ugly","Shut up My Moms Calling","Hotel Ugly, under exclusive license to Amuseio AB",29,71,62,"3363951",2023-11-09
58,"spotify:track:2vPMoMDXxu9uX1igWZmXSG","Taylor Swift","New Romantics (Taylor's Version)","Taylor Swift",12,12,2,"3337492",2023-11-09
59,"spotify:track:6wf7Yu7cxBSPrRlWeSeK0Q","Billie Eilish","What Was I Made For? [From The Motion Picture ""Barbie""]","Darkroom/Interscope Records",6,63,17,"3329102",2023-11-09
60,"spotify:track:4pCbJC43j3gSqG6Fen6upD","Zach Bryan, The War And Treaty","Hey Driver (feat. The War and Treaty)","Warner Records",3,77,11,"3315251",2023-11-09
61,"spotify:track:3eP13S8D5m2cweMEg3ZDed","Drake","Virginia Beach","OVO/Republic",3,55,5,"3311364",2023-11-09
62,"spotify:track:1vYXt7VSjH9JIM5oRRo7vA","Dua Lipa","Dance The Night - From Barbie The Album","Atlantic Records",9,75,24,"3200655",2023-11-09
63,"spotify:track:6GXgd1BPD9bUpqw5AntGV5","Taylor Swift","All You Had To Do Was Stay (Taylor's Version)","Taylor Swift",11,11,2,"3188883",2023-11-09
64,"spotify:track:0V3wPSX9ygBnCm8psDIegu","Taylor Swift","Anti-Hero","Taylor Swift",1,66,55,"3129332",2023-11-09
65,"spotify:track:3F5CgOj3wFlRv51JsHbxhe","Drake, 21 Savage","Jimmy Cooks (feat. 21 Savage)","OVO",2,70,73,"3118426",2023-11-09
66,"spotify:track:4EWCNWgDS8707fNSZ1oaA5","Kanye West","Heartless","Roc-A-Fella",40,79,110,"3087183",2023-11-09
67,"spotify:track:0JXXNGljqupsJaZsgSbMZV","Miguel","Sure Thing","Jive",10,94,57,"3075096",2023-11-09
68,"spotify:track:2ByBBvpR9b7IynvRmnG7kG","Taylor Swift","Clean (Taylor's Version)","Taylor Swift",14,14,2,"3066962",2023-11-09
69,"spotify:track:5TRPicyLGbAF2LGBFbHGvO","Kanye West, Dwele","Flashing Lights","Roc-A-Fella",53,83,95,"3047049",2023-11-09
70,"spotify:track:3azJifCSqg9fRij2yKIbWz","Tory Lanez","The Color Violet","One Umbrella Records",26,86,62,"3046395",2023-11-09
71,"spotify:track:0JmnkIqdlnUzPaf8sqBRs3","Kali Uchis","Moonlight","Geffen Records",27,81,37,"3040411",2023-11-09
72,"spotify:track:2LBqCSwhJGcFQeTHMVGwy3","The Weeknd","Die For You","Universal Republic Records",8,62,139,"3027469",2023-11-09
73,"spotify:track:2HbKqm4o0w5wEeEFXm2sD4","Kendrick Lamar, Jay Rock","Money Trees","Aftermath",41,82,151,"3021543",2023-11-09
74,"spotify:track:67nepsnrcZkowTxMWigSbb","Travis Scott, Drake","MELTDOWN (feat. Drake)","Cactus Jack/Epic",1,78,15,"2996507",2023-11-09
75,"spotify:track:4KW1lqgSr8TKrvBII0Brf8","Kanye West","Father Stretch My Hands Pt. 1","Rock The World/IDJ/Kanye LP7",72,90,89,"2995351",2023-11-09
76,"spotify:track:1odExI7RdWc4BT515LTAwj","David Kushner","Daylight","Miserable Music Group, LLC",11,95,30,"2971089",2023-11-09
77,"spotify:track:2Dct3GykKZ58hpWRFfe2Qd","Zach Bryan","Heading South","Warner Records",36,84,52,"2949669",2023-11-09
78,"spotify:track:1fvC3CmNAbsx0V9ULMU8NB","Zach Bryan, Noah Kahan","Sarah's Place (feat. Noah Kahan)","Warner Records",4,110,7,"2922979",2023-11-09
79,"spotify:track:5Eh1nj7IjV9lwpcKAkidyY","Troye Sivan","One Of Your Girls","EMI Recorded Music Australia Pty Ltd",29,74,4,"2868024",2023-11-09
80,"spotify:track:0ofHAoxe9vBkTCp2UQIavz","Fleetwood Mac","Dreams - 2004 Remaster","Rhino/Warner Records",6,69,150,"2850735",2023-11-09
81,"spotify:track:3hRV0jL3vUpRrcy398teAU","Lord Huron","The Night We Met","IAMSOUND",48,107,81,"2846609",2023-11-09
82,"spotify:track:741UUVE2kuITl0c6zuqqbO","Nicki Minaj, Ice Spice, Aqua","Barbie World (with Aqua) [From Barbie The Album]","Atlantic Records",2,106,20,"2845633",2023-11-09
83,"spotify:track:3nNmRE0DxHC6ZaKkrpUumS","Bad Bunny, Young Miko","FINA","Rimas Entertainment LLC",8,60,4,"2845423",2023-11-09
84,"spotify:track:38R5sydMbsBzSPGPMfmtpb","Lil Mabu, chriseanrock","MR. TAKE YA B*TCH (FEAT. CHRISEANROCK)","Lil Mabu",84,98,2,"2844472",2023-11-09
85,"spotify:track:0AYt6NMyyLd0rLuvr0UkMH","Drake, SZA","Slime You Out (feat. SZA)","OVO/Republic",1,72,8,"2840445",2023-11-09
86,"spotify:track:01qFKNWq73UfEslI0GvumE","Jung Kook, Jack Harlow","3D (feat. Jack Harlow)","BIGHIT MUSIC",13,140,6,"2835276",2023-11-09
87,"spotify:track:1R0a2iXumgCiFb7HEZ7gUE","Taylor Swift","Don’t Blame Me","Big Machine Records, LLC",49,80,66,"2827822",2023-11-09
88,"spotify:track:43y1WpBdnEy5TR9aZoSQL9","Taylor Swift","I Wish You Would (Taylor's Version)","Taylor Swift",15,15,2,"2824315",2023-11-09
89,"spotify:track:5fEB6ZmVkg63GZg9qO86jh","PARTYNEXTDOOR","Break from Toronto","OVO Sound",79,105,36,"2820839",2023-11-09
90,"spotify:track:2J6OF7CkpdQGSfm1wdclqn","Brent Faiyaz","Clouded","Lost Kids",39,76,56,"2807619",2023-11-09
91,"spotify:track:5XeFesFbtLpXzIVDNQP22n","Arctic Monkeys","I Wanna Be Yours","Domino Recording Co",62,109,61,"2807358",2023-11-09
92,"spotify:track:7rbECVPkY5UODxoOUVKZnA","Kanye West","I Wonder","Roc-A-Fella",57,116,33,"2799194",2023-11-09
93,"spotify:track:3IznIgmXtrUaoPWpQTy5jB","TV Girl","Not Allowed","TV Girl",93,125,26,"2787841",2023-11-09
94,"spotify:track:0RiRZpuVRbi7oqRdSMwhQY","Post Malone, Swae Lee","Sunflower - Spider-Man: Into the Spider-Verse","Republic Records",1,119,260,"2785407",2023-11-09
95,"spotify:track:4Dvkj6JhhA12EX05fT7y2e","Harry Styles","As It Was","Columbia",1,104,84,"2759574",2023-11-09
96,"spotify:track:1i9lZvlaDdWDPyXEE95aiq","Travis Scott, SZA, Future","TELEKINESIS (feat. SZA & Future)","Cactus Jack/Epic",13,97,15,"2753807",2023-11-09
97,"spotify:track:4R2kfaDFhslZEMJqAFNpdd","Taylor Swift","cardigan","Taylor Swift",1,85,58,"2738953",2023-11-09
98,"spotify:track:0bILU0UiNDmA5Ff6whhb2R","Bailey Zimmerman","Religiously","Warner Music Nashville/Elektra",23,117,23,"2727431",2023-11-09
99,"spotify:track:22VHOlVYBqytsrAqV8yXBK","Noah Kahan, Post Malone","Dial Drunk (with Post Malone)","Mercury Records/Republic Records",13,134,17,"2706411",2023-11-09
100,"spotify:track:42VsgItocQwOQC3XWZ8JNA","Travis Scott, Playboi Carti","FE!N (feat. Playboi Carti)","Cactus Jack/Epic",2,115,15,"2700178",2023-11-09
101,"spotify:track:58ge6dfP91o9oXMzq3XkIS","Arctic Monkeys","505","Domino/Warner Records",18,121,147,"2697536",2023-11-09
102,"spotify:track:2ve0kuaWUCt4Zx8x4bf1MR","Taylor Swift","Wonderland (Taylor's Version)","Taylor Swift",20,20,2,"2691199",2023-11-09
103,"spotify:track:2XHzzp1j4IfTNp1FTn7YFg","Lil Wayne, Drake, Future","Love Me","CM/Republic",103,112,23,"2690872",2023-11-09
104,"spotify:track:4UwqOWDpdeIDVQDuKT6iza","Taylor Swift","You Are In Love (Taylor's Version)","Taylor Swift",23,23,2,"2674410",2023-11-09
105,"spotify:track:06qMRF18gwbOYYbnP2du6i","Wham!","Last Christmas - Single Version","Sony Music CG",5,-1,43,"2670501",2023-11-09
106,"spotify:track:5UWwZ5lm5PKu6eKsHAGxOk","Foo Fighters","Everlong","RCA Records Label",60,113,66,"2661591",2023-11-09
107,"spotify:track:2dHHgzDwk4BJdRwy9uXhTO","Metro Boomin, The Weeknd, 21 Savage","Creepin' (with The Weeknd & 21 Savage)","Republic Records",1,89,49,"2652264",2023-11-09
108,"spotify:track:2gyxAWHebV7xPYVxqoi86f","Olivia Rodrigo","get him back!","Olivia Rodrigo PS",4,103,9,"2651960",2023-11-09
109,"spotify:track:6IPwKM3fUUzlElbvKw2sKl","girl in red","we fell in love in october","world in red",60,87,31,"2646825",2023-11-09
110,"spotify:track:5gDWsRxpJ2lZAffh5p7K0w","The Weeknd, Lana Del Rey","Stargirl Interlude","Universal Republic Records",56,131,71,"2642774",2023-11-09
111,"spotify:track:78Du4CMFgnhdlG33gblkiP","Oliver Anthony Music","Rich Men North of Richmond","Oliver Anthony Music/ radiowv",2,114,13,"2637804",2023-11-09
112,"spotify:track:3pv7Q5v2dpdefwdWIvE7yH","Taylor Swift","Shake It Off (Taylor's Version)","Taylor Swift",16,16,2,"2630087",2023-11-09
113,"spotify:track:2f0GI2ZLUtbGqFx8t2Gk6A","Taylor Swift","I Know Places (Taylor's Version)","Taylor Swift",19,19,2,"2607725",2023-11-09
114,"spotify:track:0O3U5iwTbiXCREMkvotJuN","Grupo Frontera, Grupo Firme","EL AMOR DE SU VIDA","Grupo Frontera",108,108,7,"2587340",2023-11-09
115,"spotify:track:5QVVjX0ZItqlVpEuVCM9Yg","Taylor Swift","This Love (Taylor’s Version)","Taylor Swift",27,27,4,"2585837",2023-11-09
116,"spotify:track:6dgUya35uo964z7GZXM07g","Sabrina Carpenter","Nonsense","Island Records",15,126,44,"2583949",2023-11-09
117,"spotify:track:0vjeOZ3Ft5jvAi9SBFJm1j","Metro Boomin, Future, Chris Brown","Superhero (Heroes & Villains) [with Future & Chris Brown]","Republic Records",2,124,49,"2583466",2023-11-09
118,"spotify:track:3hUxzQpSfdDqwM3ZTFQY0K","Taylor Swift","august","Taylor Swift",6,102,51,"2561805",2023-11-09
119,"spotify:track:6p1GHnHSJSma1orNgP7NoE","Bobby Helms","Jingle Bell Rock","Geffen",2,-1,45,"2555903",2023-11-09
120,"spotify:track:1dGr1c8CrMLDpV6mPbImSI","Taylor Swift","Lover","Taylor Swift",1,101,50,"2555745",2023-11-09
121,"spotify:track:42TtHTxWk782ZBiqyOi2d1","Zach Bryan, Maggie Rogers","Dawns (feat. Maggie Rogers)","Warner Records",17,161,22,"2527248",2023-11-09
122,"spotify:track:7KokYm8cMIXCsGVmUvKtqf","Taylor Swift","Karma","Taylor Swift",5,92,50,"2513278",2023-11-09
123,"spotify:track:3QFInJAm9eyaho5vBzxInN","Baby Keem, Kendrick Lamar","family ties (with Kendrick Lamar)","Columbia",8,132,115,"2506215",2023-11-09
124,"spotify:track:4bw8mcDUSRWfQo63ZTYRnU","Maluma, Carin Leon","Según Quién","Sony Music Latin",72,111,7,"2505072",2023-11-09
125,"spotify:track:74X2u8JMVooG2QbjRxXwR8","LE SSERAFIM","Perfect Night","SOURCE MUSIC",125,159,2,"2499707",2023-11-09
126,"spotify:track:4tqcoej1zPvwePZCzuAjJd","J. Cole","Wet Dreamz","Roc Nation Records LLC",69,135,108,"2480913",2023-11-09
127,"spotify:track:1SjsVdSXpwm1kTdYEHoPIT","Zach Bryan","Sun to Me","Warner Records",51,130,34,"2479099",2023-11-09
128,"spotify:track:75W3SngKzTuoQ94uLf3y82","Taylor Swift","How You Get The Girl (Taylor's Version)","Taylor Swift",18,18,2,"2474535",2023-11-09
129,"spotify:track:3EvZ03hGAFwGZ2Ebcu86YH","Zach Bryan","Tourniquet","Warner Records",10,151,11,"2471333",2023-11-09
130,"spotify:track:6me7F0aaZjwDo6RJ5MrfBD","Richy Mitch & The Coal Miners","Evergreen","Richy Mitch & The Coal Miners",130,166,7,"2451562",2023-11-09
131,"spotify:track:6qAcApH8obo8eqatCKUHd9","Taylor Swift, Kendrick Lamar","Bad Blood (feat. Kendrick Lamar) (Taylor's Version)","Taylor Swift",34,34,2,"2450523",2023-11-09
132,"spotify:track:2yzshFeBIwH8tWIqHEFLeD","Grupo Frontera, Bad Bunny","un x100to","Grupo Frontera",2,118,30,"2448818",2023-11-09
133,"spotify:track:6foY66mWZN0pSRjZ408c00","Morgan Wallen","Whiskey Glasses","Big Loud Records",43,147,233,"2434982",2023-11-09
134,"spotify:track:7ABLbnD53cQK00mhcaOUVG","Myke Towers","LALA","WEA Latina",30,99,18,"2427723",2023-11-09
135,"spotify:track:6pcywuOeGGWeOQzdUyti6k","21 Savage, Metro Boomin","Glock In My Lap","Slaughter Gang, LLC/Epic/Boominati Worldwide/Republic",8,133,57,"2423553",2023-11-09
136,"spotify:track:4k6Uh1HXdhtusDW5y8Gbvy","Steve Lacy","Bad Habit","L-M Records/RCA Records",1,143,71,"2422472",2023-11-09
137,"spotify:track:0yc6Gst2xkRu0eMLeRMGCX","Cigarettes After Sex","Apocalypse","Partisan Records",49,155,66,"2418450",2023-11-09
138,"spotify:track:3pXF1nA74528Edde4of9CC","Bryson Tiller","Don't","TrapSoul/RCA Records",82,144,109,"2415597",2023-11-09
139,"spotify:track:0f8eRy9A0n6zXpKSHSCAEp","Steve Lacy","Infrunami","L-M Records",109,141,18,"2400538",2023-11-09
140,"spotify:track:7sO5G9EABYOXQKNPNiE9NR","Offset, Metro Boomin","Ric Flair Drip (with Metro Boomin)","Slaughter Gang, LLC/Epic/Quality Control Music/Motown/Capitol/Boominati Worldwide/Republic",4,128,198,"2399487",2023-11-09
141,"spotify:track:003vvx7Niy0yvhvHt4a68B","The Killers","Mr. Brightside","Island Records",60,148,167,"2393173",2023-11-09
142,"spotify:track:7H0ya83CMmgFcOhw0UB6ow","Beach House","Space Song","Sub Pop Records",47,158,112,"2378737",2023-11-09
143,"spotify:track:5wG3HvLhF6Y5KTGlK0IW3J","Metro Boomin, Travis Scott, Young Thug","Trance (with Travis Scott & Young Thug)","Republic Records",20,157,42,"2355459",2023-11-09
144,"spotify:track:1bDbXMyjaUIooNwFE9wn0N","Drake, 21 Savage","Rich Flex","OVO / Republic Records",1,139,53,"2351871",2023-11-09
145,"spotify:track:5JYPXqMwYc0zTODQdjMEZN","Ice Spice","Deli","10K Projects/Capitol Records",28,123,16,"2345107",2023-11-09
146,"spotify:track:5BbdKBZO0TH0GhfxUfyhL9","Lil Baby","Freestyle","Quality Control Music (Caroline)",46,172,72,"2338975",2023-11-09
147,"spotify:track:64FzgoLZ3oXu2SriZblHic","Taylor Swift","Bad Blood (Taylor's Version)","Taylor Swift",17,17,2,"2338436",2023-11-09
148,"spotify:track:2Hh3ETdQKrmSI3QS0hme7g","Metro Boomin, Future, Don Toliver","Too Many Nights (feat. Don Toliver & with Future)","Republic Records",10,152,49,"2331686",2023-11-09
149,"spotify:track:2kE2HFBFkJ0VMw3igxYohz","Jessie Murph, Jelly Roll","Wild Ones (feat. Jelly Roll)","Columbia",111,153,5,"2323443",2023-11-09
150,"spotify:track:0OWhKvvsHptt6vnnNUSM9a","Zach Bryan","Oklahoma Smokeshow","Warner Records",99,150,17,"2320255",2023-11-09
151,"spotify:track:34sOdxWu9FljH84UXdRwu1","Olivia Rodrigo","all-american bitch","Olivia Rodrigo PS",5,171,9,"2315928",2023-11-09
152,"spotify:track:43iIQbw5hx986dUEZbr3eN","Laufey","From The Start","Laufey",45,174,17,"2311191",2023-11-09
153,"spotify:track:72kGuWpRiuA149Bn5lDkIO","Bryan Martin","We Ride","Average Joes Entertainment",150,178,4,"2307748",2023-11-09
154,"spotify:track:4Ls53fBNVfaXTROBi6X8Hw","Lil Uzi Vert","Just Wanna Rock","Generation Now/Atlantic",5,-1,51,"2304769",2023-11-09
155,"spotify:track:2UW7JaomAMuX9pZrjVpHAU","Yng Lvcas, Peso Pluma","La Bebe - Remix","WM Mexico",4,156,33,"2304543",2023-11-09
156,"spotify:track:6PGoSes0D9eUDeeAafB2As","Kendrick Lamar, Zacari","LOVE. FEAT. ZACARI.","Aftermath",5,163,159,"2300385",2023-11-09
157,"spotify:track:5FkoSXiJPKTNyYgALRJFhD","Baby Keem","ORANGE SODA","Baby Keem LLC",54,154,69,"2289014",2023-11-09
158,"spotify:track:3kx21xR6IboC9HVdajgBoc","Fuerza Regida","SABOR FRESA","Rancho Humilde/Street Mob Records",16,184,20,"2284604",2023-11-09
159,"spotify:track:6RcAHyC5sAUIbPTkhOQwd8","Junior H","Y LLORO","WEA Latina",101,137,5,"2251742",2023-11-09
160,"spotify:track:3CJrKExvAP6RCtUR8Cf99P","The Kid LAROI","BLEED","Columbia",160,-1,1,"2247013",2023-11-09
161,"spotify:track:2wAJTrFhCnQyNSD3oUgTZO","J. Cole","Work Out","Roc Nation LLC",101,167,65,"2244151",2023-11-09
162,"spotify:track:2UikqkwBv7aIvlixeVXHWt","Chris Stapleton","You Should Probably Leave","Mercury Nashville",122,188,24,"2238962",2023-11-09
163,"spotify:track:7EiZI6JVHllARrX9PUvAdX","Future, The Weeknd","Low Life (feat. The Weeknd)","Epic/Freebandz/A1",59,160,43,"2237151",2023-11-09
164,"spotify:track:4RvWPyQ5RL0ao9LPZeSouE","Tears For Fears","Everybody Wants To Rule The World","UMC (Universal Music Catalogue)",49,177,72,"2233620",2023-11-09
165,"spotify:track:5jfhLCSIFUO4ndzNRh4w4G","Zach Bryan","Burn, Burn, Burn","Warner Records",68,-1,16,"2225450",2023-11-09
166,"spotify:track:0ug5NqcwcFR2xrfTkc7k8e","Taylor Swift","Style","Big Machine Records, LLC",24,91,36,"2223874",2023-11-09
167,"spotify:track:6QeYSvYqYUsfBzsApbjDHO","TV Girl","Cigarettes out the Window","TV Girl",167,-1,3,"2218870",2023-11-09
168,"spotify:track:5DQU4Fmdx7Hs7pwtcZMSTK","Cody Johnson","The Painter","CoJo Music/Warner Music Nashville",168,-1,1,"2217450",2023-11-09
169,"spotify:track:2Gk6fi0dqt91NKvlzGsmm7","Offset, Travis Scott","SAY MY GRACE (feat. Travis Scott)","Motown Records",32,145,4,"2216067",2023-11-09
170,"spotify:track:5odlY52u43F5BjByhxg7wg","JVKE","golden hour","JVKE",8,176,64,"2214535",2023-11-09
171,"spotify:track:1haJsMtoBhHfvuM7XWuT3W","Junior H, Peso Pluma","El Azul","WEA Latina",21,149,33,"2214010",2023-11-09
172,"spotify:track:3FvTHuefYV6TxE3Kseqno8","Gabito Ballesteros, Natanael Cano","LOU LOU","Los CT Records",172,189,2,"2213850",2023-11-09
173,"spotify:track:70LcF31zb1H0PyJoS1Sx1r","Radiohead","Creep","XL Recordings",129,129,13,"2211634",2023-11-09
